chr,site1,pos1,site2,pos2,dist,corr,dist_corr,dist_1/corr
chr1,cg24878868,3607401,cg26208930,3607425,24,0.9111164237113082,21.866794169071397,26.341309821020765
chr1,cg20628743,3615715,cg03043665,3615762,47,0.9313680420783866,43.77429797768417,50.463402088735556
chr1,cg09363206,3617823,cg19519630,3617886,63,0.6686459607578293,42.12469552774325,94.22026557761168
chr1,cg04523603,3622085,cg26810690,3622130,45,0.7864829411462912,35.39173235158311,57.21675276823289
chr1,cg00397104,3662685,cg14037182,3662738,53,0.7381223942961838,39.12048689769774,71.80380978758501
chr1,cg01793449,3663339,cg10634619,3663435,96,0.6177391142072208,59.3029549638932,155.40540948779352
chr1,cg16991768,3664047,cg03609308,3664084,37,-0.0701449816262371,-2.5953643201707726,-527.4789320945589
chr1,cg11253879,3664522,cg08919846,3664586,64,0.8156831333702927,52.203720535698736,78.46184061151372
chr1,cg11253879,3664522,cg11746651,3664612,90,0.8672923444518305,78.05631100066473,103.77123766367872
chr1,cg08919846,3664586,cg11746651,3664612,26,0.9503715181278356,24.709659471323725,27.357722221324725
chr1,cg08919846,3664586,cg14655532,3664680,94,0.6070304964808473,57.06086666919965,154.8521870728876
chr1,cg11746651,3664612,cg14655532,3664680,68,0.602220875601545,40.951019540905065,112.91538163979506
chr1,cg22704068,3689178,cg02454982,3689201,23,0.0812929642050418,1.8697381767159613,282.9273138815319
chr1,cg03338968,3731507,cg09357795,3731550,43,0.4910334848344485,21.114439847881286,87.57040268750188
chr1,cg09357795,3731550,cg10625090,3731643,93,-0.0532148407838251,-4.948980192895735,-1747.632777438804
chr1,cg25729560,3738334,cg06543160,3738353,19,0.5176670326439065,9.835673620234223,36.70312923533175
chr1,cg22157494,3774827,cg06178315,3774858,31,0.9343334787520088,28.964337841312272,33.178731903524174
chr1,cg26248091,3824232,cg09228402,3824319,87,0.8148256254979269,70.88982941831964,106.7713106676483
chr1,cg04902529,4193806,cg27165836,4193882,76,0.9050135807667647,68.78103213827413,83.9766403677718
chr1,cg22672716,4230760,cg22040874,4230824,64,0.5235811682099638,33.509194765437684,122.23510677208897
chr1,cg11193416,4471975,cg01388988,4472067,92,0.4078547675129709,37.52263861119332,225.57049059644532
chr1,cg01388988,4472067,cg24735225,4472083,16,0.8960749511893068,14.337199219028909,17.85564921635646
chr1,cg01388988,4472067,cg07248181,4472087,20,0.6332889876451921,12.665779752903843,31.581158665599983
chr1,cg24735225,4472083,cg07248181,4472087,4,0.6315577275824171,2.5262309103296685,6.333546127781339
chr1,cg12058478,4718532,cg22367872,4718573,41,0.950752707696347,38.980861015550225,43.12372677785173
chr1,cg13056990,4736099,cg26435172,4736126,27,0.0085421288334083,0.2306374785020241,3160.804587072357
chr1,cg13133560,5896461,cg09317508,5896560,99,0.4897587625142926,48.48611748891497,202.14033433880806
chr1,cg09317508,5896560,cg19500334,5896653,93,0.7826676765406503,72.78809391828048,118.82437819721274
chr1,cg12041830,5907402,cg07928086,5907446,44,0.8250335837417109,36.30147768463528,53.33116235153751
chr1,cg07928086,5907446,cg07599881,5907508,62,0.0638548929452043,3.9590033626026666,970.9514359879041
chr1,cg13355874,5932351,cg25320798,5932398,47,0.6924767972498549,32.54640947074318,67.8723102155317
chr1,cg25320798,5932398,cg17490283,5932462,64,0.6920117868636984,44.288754359276695,92.48397384971959
chr1,cg17138037,5932994,cg17213616,5933044,50,0.4377951395325294,21.88975697662647,114.20866858729677
chr1,cg04315255,5972012,cg19804525,5972074,62,0.7206161632205477,44.678202119673955,86.03748176131963
chr1,cg01934408,6085799,cg13614083,6085872,73,0.7074654084810464,51.64497481911639,103.18525701028071
chr1,cg24446610,6134338,cg11194299,6134427,89,0.9729028816673824,86.58835646839704,91.47881219908594
chr1,cg16053064,6158643,cg12705326,6158691,48,0.8991886338617407,43.16105442536356,53.38145767463124
chr1,cg25143235,6187886,cg15205435,6187920,34,0.7759137535360905,26.38106762022708,43.81930317003788
chr1,cg24151926,6240455,cg14995214,6240463,8,-0.243727424397697,-1.949819395181576,-32.82355286759265
chr1,cg24151926,6240455,cg08706545,6240508,53,-0.376862228206097,-19.97369809492314,-140.63494835310362
chr1,cg14995214,6240463,cg08706545,6240508,45,0.8765645415900662,39.44540437155298,51.336778827912795
chr1,cg00282347,6241040,cg11726911,6241120,80,0.7552438252219068,60.419506017752546,105.92605636529936
chr1,cg23323711,6259145,cg21393421,6259179,34,-0.1879703325036998,-6.390991305125793,-180.87960768665866
chr1,cg08107735,6260360,cg13476932,6260373,13,0.8943540278628864,11.626602362217524,14.53563085198408
chr1,cg08611163,6266360,cg11764177,6266416,56,0.7390821932922546,41.38860282436625,75.76965120827363
chr1,cg00518190,6294768,cg12396368,6294850,82,0.6116446816356709,50.154863894125015,134.0647641711102
chr1,cg17491697,6305588,cg11554771,6305590,2,0.9052430177734148,1.8104860355468295,2.2093514788098663
chr1,cg05797463,6306210,cg02041944,6306270,60,0.7891178456338139,47.34707073802883,76.03427084050851
chr1,cg04055049,6321553,cg14566624,6321582,29,0.7696106452917579,22.31870871346098,37.68139146386957
chr1,cg21220721,6341230,cg09249800,6341287,57,0.8062791467322044,45.95791136373565,70.69511872038015
chr1,cg21220721,6341230,cg11699125,6341327,97,0.7635572290151615,74.06505121447067,127.03697419656532
chr1,cg09249800,6341287,cg11699125,6341327,40,0.9188288504606666,36.75315401842666,43.53367874762039
chr1,cg14992217,6363562,cg19308185,6363596,34,0.4012118339198915,13.641202353276311,84.74326309823816
chr1,cg09106198,6366590,cg18222440,6366658,68,0.445823193101641,30.315977130911588,152.52683362414712
chr1,cg00081799,6390793,cg16170708,6390830,37,0.9089953696885764,33.632828678477324,40.704277748605335
chr1,cg10219223,6420713,cg00821310,6420733,20,0.7556177799437626,15.11235559887525,26.468408408135282
chr1,cg00777636,6446216,cg02328793,6446234,18,0.9816430802954336,17.669575445317804,18.33660355919053
chr1,cg19267259,6453427,cg22346119,6453452,25,0.5381778014616231,13.454445036540577,46.453049405053775
chr1,cg08889373,6454109,cg17236617,6454202,93,-0.2327511835002815,-21.64586006552618,-399.5683227101078
chr1,cg04691277,6479352,cg14832908,6479424,72,0.7540849634568423,54.29411736889264,95.4799571522297
chr1,cg09549827,6484616,cg27307523,6484668,52,0.9472997030546372,49.259584558841134,54.89287057973543
chr1,cg26603264,6500346,cg17430636,6500410,64,0.849014831475943,54.336949214460354,75.38148643262359
chr1,cg23449295,6521121,cg11404945,6521138,17,0.9132512222673916,15.525270778545657,18.614812206648825
chr1,cg11756870,6526073,cg10059687,6526129,56,0.8919785792456552,49.95080043775669,62.78177671862828
chr1,cg05462761,6545157,cg15205204,6545172,15,0.3194621234949408,4.791931852424112,46.95392316278004
chr1,cg00918541,6546027,cg17329304,6546083,56,0.9352454480405634,52.373745090271555,59.8773296542911
chr1,cg03432716,6550858,cg10333471,6550926,68,0.9390863561011012,63.85787221487489,72.41080605443189
chr1,cg10328583,6551073,cg05836788,6551105,32,-0.0096328618644617,-0.3082515796627744,-3321.9618894418986
chr1,cg04093404,6614507,cg24047689,6614587,80,0.2278705990448307,18.229647923586455,351.0764457342783
chr1,cg24047689,6614587,cg07399635,6614658,71,0.2058898550221908,14.618179706575546,344.844577176217
chr1,cg00741410,6615354,cg23963591,6615418,64,0.8005798318571391,51.2371092388569,79.94205880947122
chr1,cg09022921,6649009,cg07096654,6649036,27,0.7209129852430967,19.46465060156361,37.45250890562808
chr1,cg09265619,6659205,cg00103568,6659266,61,0.8763427320233511,53.45690665342442,69.60746951042734
chr1,cg00103568,6659266,cg21899939,6659353,87,0.9351005428111218,81.3537472245676,93.03812372780632
chr1,cg21899939,6659353,cg14823363,6659366,13,0.9322976414866004,12.119869339325806,13.944044714379817
chr1,cg27539986,6664103,cg09159285,6664134,31,0.8289921001965257,25.698755106092296,37.39480749291936
chr1,cg00958217,6681584,cg05377512,6681647,63,0.9449426038830242,59.53138404463053,66.6707160213922
chr1,cg26808478,6760926,cg21681377,6760975,49,0.8054957609466811,39.46929228638737,60.83210163938219
chr1,cg26460931,6762130,cg23040782,6762215,85,0.51567784432454,43.8326167675859,164.83159192409585
chr1,cg23040782,6762215,cg03753670,6762231,16,0.3875935497632005,6.201496796211208,41.28035672878243
chr1,cg23040782,6762215,cg20668607,6762257,42,0.5370677910869286,22.556847225651,78.20241819938514
chr1,cg23040782,6762215,cg22709811,6762265,50,0.5572381756404454,27.861908782022272,89.72823863428589
chr1,cg03753670,6762231,cg20668607,6762257,26,0.0422068033514752,1.0973768871383551,616.0144321636066
chr1,cg03753670,6762231,cg22709811,6762265,34,0.1887087152937976,6.416096319989118,180.17185876691462
chr1,cg20668607,6762257,cg22709811,6762265,8,0.6056342146047458,4.845073716837966,13.20929334420287
chr1,cg07364396,7122541,cg14083421,7122639,98,0.8367422469330146,82.00074019943543,117.12089399000477
chr1,cg14083421,7122639,cg05718034,7122667,28,0.8215608532838812,23.003703891948675,34.08146808368547
chr1,cg24778130,7740243,cg22364869,7740271,28,-0.2699662652992721,-7.559055428379619,-103.71666240950697
chr1,cg14993123,7831245,cg07148645,7831318,73,0.3616586253285287,26.401079648982595,201.84780587961146
chr1,cg14511923,7842369,cg23987789,7842406,37,0.7858380416177856,29.076007539858068,47.083493086983935
chr1,cg14614416,8001252,cg06956444,8001309,57,-0.3236218743129162,-18.446446835836223,-176.13148097920478
chr1,cg21814278,8014163,cg12045833,8014224,61,0.8097756536054421,49.39631486993197,75.32950605319365
chr1,cg05165700,8021460,cg24006384,8021553,93,-0.1222191488386166,-11.366380841991344,-760.9282251081717
chr1,cg24006384,8021553,cg10514638,8021611,58,-0.1307513535895127,-7.583578508191737,-443.5900540050092
chr1,cg19560758,8086721,cg03335216,8086776,55,0.7352561129299588,40.43908621114774,74.80386634369859
chr1,cg22678073,8087421,cg13808198,8087518,97,0.6080922924072226,58.9849523635006,159.51525979060062
chr1,cg18376288,8181555,cg10227331,8181647,92,0.8300540717583517,76.36497460176835,110.83615288472842
chr1,cg12700319,8272199,cg06780032,8272277,78,0.7449925362127678,58.109417824595894,104.69903550513345
chr1,cg04760426,8395517,cg20141160,8395535,18,0.4379860287156777,7.883748516882199,41.09720132576386
chr1,cg19371916,8874984,cg10211414,8875053,69,0.6856699899829105,47.31122930882083,100.63150058779696
chr1,cg22816534,8877774,cg27388298,8877861,87,0.5106215344616586,44.4240734981643,170.3805933130551
chr1,cg25849281,8937077,cg23267872,8937087,10,0.7612314079410902,7.612314079410902,13.136609834645544
chr1,cg24052039,9004961,cg13207702,9005055,94,0.5341151777270666,50.206826706344266,175.9920030732287
chr1,cg09363991,9005636,cg00594907,9005719,83,0.9536228434306304,79.15069600474233,87.03650564977022
chr1,cg09363991,9005636,cg02981703,9005734,98,0.9353221897339868,91.66157459393071,104.77672942611571
chr1,cg00594907,9005719,cg02981703,9005734,15,0.9460047751976204,14.190071627964306,15.856156748116309
chr1,cg04599612,9086585,cg03886254,9086648,63,0.2997623236619856,18.88502639070509,210.1665053512172
chr1,cg02497830,9099281,cg04885068,9099298,17,0.9140780573953732,15.539326975721345,18.59797405972175
chr1,cg15545739,9100316,cg18731519,9100328,12,0.3024428850563831,3.629314620676597,39.676912874848725
chr1,cg12271223,9189272,cg03520085,9189344,72,0.0205809013347869,1.481824896104657,3498.389056377326
chr1,cg24577933,9258678,cg19988763,9258720,42,0.4444947979927066,18.668781515693677,94.48929478965275
chr1,cg19988763,9258720,cg16348112,9258798,78,0.7915507243465645,61.74095649903203,98.54074742258625
chr1,cg13225830,9527173,cg13683667,9527208,35,0.8844074338895933,30.954260186135766,39.57452036113176
chr1,cg00583526,9555342,cg02504229,9555380,38,0.7620398869656476,28.95751570469461,49.866156155305056
chr1,cg00583526,9555342,cg26155217,9555413,71,0.1509554338029395,10.717835800008704,470.3374910815396
chr1,cg02504229,9555380,cg26155217,9555413,33,0.2206307904996463,7.280816086488327,149.57114519359394
chr1,cg25369015,9599256,cg19896639,9599276,20,0.7829966860466114,15.659933720932228,25.542892270695265
chr1,cg04621676,9599380,cg00917899,9599401,21,0.8488494420038397,17.825838282080635,24.739369505181354
chr1,cg04621676,9599380,cg06347499,9599419,39,0.7924436895783125,30.905303893554187,49.21485338693692
chr1,cg00917899,9599401,cg06347499,9599419,18,0.67654701586996,12.17784628565928,26.605689741834297
chr1,cg07499142,9788715,cg12033075,9788767,52,0.698477891466171,36.32085035624089,74.44759617351251
chr1,cg07970040,9789165,cg04340595,9789174,9,0.545720079753367,4.911480717780303,16.49197149583989
chr1,cg26186593,9791364,cg07395930,9791419,55,0.4742006981990982,26.0810384009504,115.98464576049119
chr1,cg11710086,9796011,cg09469984,9796095,84,0.4746577278406543,39.871249138614964,176.96962479076996
chr1,cg21117808,9887936,cg13871843,9887984,48,0.7577256201470328,36.37082976705757,63.347468692804455
chr1,cg27566521,9970633,cg01576340,9970659,26,0.0766741376702909,1.9935275794275633,339.09739046304634
chr1,cg15591198,10003340,cg00418146,10003430,90,0.2715367819118361,24.43831037206525,331.4468094021297
chr1,cg00418146,10003430,cg23610023,10003460,30,-0.1424147491513083,-4.2724424745392495,-210.6523388818847
chr1,cg23107691,10057303,cg27561954,10057312,9,0.697820920813627,6.280388287322643,12.897291742853474
chr1,cg04038241,10092629,cg02974126,10092691,62,-0.0167228385373203,-1.0368159893138587,-3707.5045520313324
chr1,cg04038241,10092629,cg18563336,10092702,73,0.0019487788241643,0.1422608541639939,37459.35613360577
chr1,cg02974126,10092691,cg18563336,10092702,11,0.4830909556771079,5.314000512448187,22.770039204278262
chr1,cg27508545,10240017,cg23661000,10240025,8,0.7134635205955255,5.707708164764204,11.21290685376938
chr1,cg19368966,10458856,cg02068989,10458939,83,0.4409135469764192,36.5958243990428,188.24552016869416
chr1,cg05704155,10459140,cg25312481,10459146,6,0.6806421770563869,4.083853062338321,8.815204526332106
chr1,cg22728639,10532618,cg26609202,10532686,68,0.1337878685020485,9.097575058139297,508.26730974459633
chr1,cg22728639,10532618,cg17075937,10532696,78,0.2343127702263239,18.276396077653263,332.88838642750625
chr1,cg26609202,10532686,cg17075937,10532696,10,0.0406683380484862,0.40668338048486197,245.8915333121716
chr1,cg20739510,10534809,cg01068006,10534886,77,0.6571540494398825,50.60086180687095,117.17191739993086
chr1,cg01068006,10534886,cg10971874,10534960,74,-0.1646364487174663,-12.183097205092507,-449.4751956596919
chr1,cg04110886,10675575,cg26362368,10675623,48,0.8414078844248782,40.38757845239415,57.047242946634746
chr1,cg20329303,10696018,cg07555102,10696066,48,0.9691734359767769,46.52032492688529,49.52673919670882
chr1,cg16101008,10698719,cg02396224,10698794,75,0.9693332541611778,72.69999406208834,77.37277110636424
chr1,cg20318235,10707917,cg21787835,10707934,17,0.5343836354724465,9.08452180303159,31.812351411117533
chr1,cg20318235,10707917,cg02172466,10708003,86,0.6251850470445438,53.76591404583077,137.5592721011969
chr1,cg21787835,10707934,cg02172466,10708003,69,0.6592667815793433,45.489407928974686,104.6617271307121
chr1,cg11222217,10732519,cg00925802,10732558,39,0.7799558647546498,30.418278725431342,50.00282934248876
chr1,cg26522708,10839450,cg26689934,10839502,52,0.9019409163232078,46.90092764880681,57.65344387743238
chr1,cg26689934,10839502,cg25463742,10839574,72,0.9433543220120272,67.92151118486596,76.32339018327204
chr1,cg04842880,10847541,cg04622001,10847594,53,0.9277029006014674,49.168253731877776,57.13035926225729
chr1,cg09510180,10895978,cg00944431,10896004,26,0.5522631533298819,14.358841986576929,47.07900544012845
chr1,cg16427321,10917344,cg26027690,10917391,47,-0.5000628900608444,-23.502955832859683,-93.98817815551429
chr1,cg05644049,11118880,cg19757631,11118889,9,0.7486579838390011,6.73792185455101,12.0215107489396
chr1,cg10490147,11120546,cg11803077,11120633,87,-0.0682844013104793,-5.940742914011699,-1274.0830750558034
chr1,cg00155504,11160113,cg03617456,11160205,92,0.8190351605915888,75.35123477442616,112.32728999515533
chr1,cg25287708,11596434,cg09910984,11596500,66,0.5719930329412378,37.75154017412169,115.38602080627149
chr1,cg05796704,11714218,cg01420388,11714254,36,0.6350943273636382,22.863395785090976,56.684493072770515
chr1,cg21545977,11741439,cg19596435,11741483,44,0.1882556552306234,8.28324883014743,233.72471836820844
chr1,cg21545977,11741439,cg13030908,11741533,94,-0.0898884201650854,-8.449511495518028,-1045.7409288912124
chr1,cg19596435,11741483,cg13030908,11741533,50,-0.0554034983815473,-2.7701749190773652,-902.4700869187893
chr1,cg26807643,11741683,cg23811540,11741690,7,0.4949218505880816,3.464452954116571,14.143647106472228
chr1,cg26807643,11741683,cg22456539,11741693,10,0.3847913534543941,3.847913534543941,25.98810994640817
chr1,cg23811540,11741690,cg22456539,11741693,3,0.6854309856473766,2.05629295694213,4.376808260523204
chr1,cg09932135,11750569,cg13796218,11750663,94,0.570265496460541,53.60495666729086,164.83550308308762
